Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Ethiopia,ETH,"Population, total",SP.POP.TOTL,47609755.0,49717198.0,51853747.0,53708891.0,55611508.0,57537335.0,59467635.0,61404539.0,63363524.0,65374561.0,67411494.0,69487762.0,71635517.0,73832663.0,76077206.0,78367470.0,80703490.0,83103217.0,85543668.0,88007636.0,90538514.0,93149970.0,95798767.0,98438751.0,101115610.0,103867135.0,106718162.0,109666481.0,112664152.0,115737383.0,118917671.0,122138588.0,125384287.0,128691692.0
Ethiopia,ETH,Urban population (% of total population),SP.URB.TOTL.IN.ZS,12.7641346261628,13.0289528923177,13.2797353575599,13.5107604305191,13.7172676452417,13.8825578689575,14.102746963501,14.3073453903198,14.5135431289673,14.713321685791,14.9193096160889,15.1177673339844,15.333233833313,15.5438537597656,15.7585906982422,15.982967376709,16.2148475646973,16.0948330261902,16.7936706542969,17.1511001586914,17.4937839508057,17.863790512085,18.2061367034912,18.615514755249,19.0262870788574,19.451566696167,19.8763618469238,20.3084850311279,20.7838096618652,21.2486705780029,21.6260051727295,22.1067085266113,22.7367687225342,23.0586471557617
Ghana,GHA,Age dependency ratio (% of working-age population),SP.POP.DPND,91.85526739841283,91.64807442029398,91.27755881084212,90.53518048706982,89.52144279601283,88.61026713490905,87.88016468726393,86.84560477458771,85.51454625609873,84.26895799446208,83.1799875094507,82.03178987896963,80.8269838475642,79.71652715384133,78.67727178839564,77.7192578163005,76.84252368401198,75.97297006209892,75.13077603324676,74.39787972858012,73.87642029244277,73.54861446228644,73.29017348743866,73.03647545911429,72.73305350195164,72.31164507151793,71.73132577257255,71.0007408539075,70.22201277387957,69.4561926050096,68.61462280580368,67.73640843449598,66.91880695368808,66.14258125876678
Ghana,GHA,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.737,5.63,5.517,5.414,5.254,5.106,4.959,4.884,4.829,4.822,4.827,4.768,4.687,4.597,4.504,4.496,4.399,4.288,4.217,4.179,4.181,4.177,4.154,4.114,4.029,3.982,3.873,3.715,3.65,3.593,3.541,3.492,3.434,3.397
Ghana,GHA,Population density (people per sq. km of land area),EN.POP.DNST,67.65688670123934,69.38338753625736,71.1297134569746,72.90814362309924,74.68220972136767,76.46575107673377,78.27274764876505,80.15715039114002,82.13077261140899,84.16042893557177,86.301692010196,88.63087369253758,91.10217104684892,93.5954337698866,96.1074887931792,98.6615012745012,101.26000703173068,103.90383668805484,106.5744308692977,109.26722334534588,111.95831502153467,114.6835193812077,117.4926078931177,120.35770853476312,123.23807682165771,126.1143886789136,129.0179397029094,131.8816647622396,134.6470290937857,137.38202810141826,140.147712389575,142.91845578443565,145.68942527018058,148.49676310689
Ghana,GHA,Population growth (annual %),SP.POP.GROW,2.55156185640349,2.51983177629257,2.48576941139296,2.46951819870346,2.40415651514833,2.36010348077285,2.33565497080505,2.37895957415826,2.43236771924415,2.44120807599366,2.51243583964957,2.6631054412646,2.75013769977312,2.69999623325849,2.64856422445373,2.62275723095941,2.59967236461776,2.57742881770877,2.5377798286274,2.49528498609835,2.43301424000427,2.40497145453178,2.4199090803465,2.40927930949909,2.36498553072391,2.30712733064921,2.27621203911157,2.19535792776401,2.07517136640112,2.00780519953703,1.99181985149439,1.95904584379494,1.92029034344132,1.90860289687983
Ghana,GHA,"Population, total",SP.POP.TOTL,15394648.0,15787496.0,16184855.0,16589519.0,16993190.0,17399017.0,17810181.0,18238958.0,18688036.0,19149864.0,19637087.0,20167069.0,20729388.0,21296705.0,21868298.0,22449438.0,23040702.0,23642279.0,24249946.0,24862664.0,25474995.0,26095088.0,26734268.0,27386193.0,28041592.0,28696068.0,29356742.0,30008354.0,30637585.0,31258945.0,31887809.0,32518665.0,33149152.0,33787914.0
Ghana,GHA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.7432148671435,36.5466714503918,37.3800591655132,38.233449206358,39.0969127667762,39.960521040618,40.8143452217336,41.6484565039731,42.4529260811866,43.2178251472243,43.9373786640616,44.6410507317701,45.3484692124806,46.0547973581418,46.7572004525685,47.4528437795757,48.1388926229785,48.8125122665918,49.4708679942306,50.1111250897099,50.7296926788704,51.3304086646488,51.9197918381031,52.4985794475913,53.0663398797148,53.6226415210752,54.167052758274,54.6991419779128,55.218477566593,55.7246279109161,56.2171613974837,56.6952556826536,57.250609602871,57.8074737774654
Kenya,KEN,Age dependency ratio (% of working-age population),SP.POP.DPND,105.5641449288376,104.48635701974574,103.38789356862776,102.18950174512612,100.91159965140378,99.66540232744995,98.50250961017252,97.32539100620772,96.16824177701672,94.87556330802973,93.443539036463,91.94716810101664,90.52932312001396,89.25894521284377,88.05968055031263,87.04866940989858,86.23728746842447,85.63220104550636,85.14106337338958,84.67126948418814,84.22010543864384,83.69550848735176,83.01057065561183,82.1267476397034,81.12149993646197,79.99241248412021,78.63644141122522,77.16038261898507,75.7364230190387,74.26394056675264,72.63223810076862,70.95791674270538,69.30547895111884,67.6739373442667
Kenya,KEN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,6.135,5.94,5.74,5.569,5.438,5.372,5.307,5.268,5.244,5.177,5.136,5.094,5.027,4.937,4.861,4.801,4.754,4.718,4.66,4.567,4.446,4.284,4.116,3.955,3.843,3.766,3.689,3.609,3.536,3.433,3.364,3.312,3.262,3.208
Kenya,KEN,Population density (people per sq. km of land area),EN.POP.DNST,40.22323329936396,41.547798432723056,42.840882735355095,44.13182696700285,45.43193238921882,46.74025898724391,48.04478862845697,49.37584425624627,50.75738306919212,52.242695997469866,53.84068946129248,55.556049478160034,57.33177776996872,59.12819868573637,60.99282250412904,62.89574445654848,64.84170502863971,66.83126998629511,68.88700671188109,70.99991390519028,73.09021857539446,75.12819517166251,77.11336929402256,79.04345328038795,80.9140808939804,82.45290087367965,84.00577713614521,85.56011945221994,87.01944938698104,88.44538949881266,89.8940686683206,91.61875945016176,93.39761494831173,95.26813712317062
Kenya,KEN,Population growth (annual %),SP.POP.GROW,3.44045635367696,3.23997624716531,3.06483168454324,2.96883713169678,2.903399231403,2.83906557159965,2.75278021555245,2.73276496655617,2.75957646009425,2.88430050146184,3.01293994477925,3.13629206541925,3.14626442047843,3.08528898836117,3.10482476419105,3.07223123352542,3.04704867411558,3.02220921188685,3.02964938264436,3.0211086032266,2.90158845467743,2.75013743696978,2.6080744180495,2.47210752389349,2.33901192230694,2.2270329432256,2.20775684612709,2.17412854990493,2.03083744189606,1.96381549826771,1.96197633664853,1.90040858948898,1.92297608206469,1.98296028478422
Kenya,KEN,"Population, total",SP.POP.TOTL,22892651.0,23646514.0,24382460.0,25117188.0,25857130.0,26601751.0,27344211.0,28101768.0,28888057.0,29733408.0,30642890.0,31619170.0,32629808.0,33652223.0,34713455.0,35796484.0,36904008.0,38036349.0,39206351.0,40408891.0,41598567.0,42758461.0,43888303.0,44986791.0,46051440.0,47088526.0,48139687.0,49197766.0,50207107.0,51202827.0,52217334.0,53219166.0,54252461.0,55339003.0
Kenya,KEN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,18.1962956954221,18.2983212940893,18.3803510644475,18.4500145151536,18.5149411548647,18.5827604922377,18.6611020359295,18.7575952945971,18.8798697768976,19.0288523643308,19.4553832211834,20.4416297068833,21.8586568137501,23.563889811899,25.4147539714454,27.2686745625048,28.9830768551925,30.4153861196239,31.4230276259143,31.8603086707305,31.8713287706458,31.8673949025409,31.8558130142761,31.8324454433988,31.7931545274563,31.7338026039958,31.6502520105647,31.5383650847102,31.3940041639796,31.1895566421135,31.2063494632616,31.2879334021971,31.4307820066946,31.6330340816429
